,date,poolDayDatas_date,poolDayDatas_volumeUSD,poolDayDatas_volumeToken0,poolDayDatas_volumeToken1,poolDayDatas_liquidity,poolDayDatas_sqrtPrice,poolDayDatas_tick,date,avgGasPrice
281,2022-02-10,1644451200,1035496077.4227551,1035311677.547709,325522.5370331708,29676997383381546383,1428791427298623080743183516818591,196009,2022-02-10,70954403008.66667
282,2022-02-11,1644537600,1081674590.807832,1081343548.406896,357580.56560359837,21594514482298377846,1464506594673079322172387856097194,196503,2022-02-11,156100461502.0
283,2022-02-12,1644624000,641665321.8974117,641618927.872954,219968.92374962926,19254758773346251393,1466627526480348060930856844044441,196532,2022-02-12,58225662393.0
284,2022-02-13,1644710400,418610812.0210112,418553027.524999,144398.78790401536,20953962273058344271,1478178927915325529805917918424857,196689,2022-02-13,87049957188.0
285,2022-02-14,1644796800,536168460.0680155,536237906.355955,185219.54724780412,26117500515626681016,1463050428190218920883037231970111,196483,2022-02-14,78057917393.66667
286,2022-02-15,1644883200,658454873.4268904,658680080.870756,213793.1606806476,27728865005610580812,1404083189066280088718466434573741,195661,2022-02-15,
287,2022-02-16,1644969600,595586705.4111328,595406097.501497,190778.09075026878,28285467199496235545,1417909550777430301152894313934138,195857,2022-02-16,60717534320.666664
288,2022-02-17,1645056000,960217848.9096396,960067113.00804,320794.89969335444,23168714115592273128,1472381089568718565497928697335197,196611,2022-02-17,100777274807.66667
289,2022-02-18,1645142400,789108201.428675,789029407.769581,277320.4899658246,23190406285582520173,1502090237418718875933666098529463,197010,2022-02-18,
290,2022-02-19,1645228800,441055295.7506594,440991868.760996,159508.61618763153,23192037311736114326,1506714789866050486879328974564381,197072,2022-02-19,
291,2022-02-20,1645315200,794696345.9964377,794503890.057029,299935.9143139964,22671814504932234873,1546895574163458787312523276295540,197598,2022-02-20,62377602201.0
292,2022-02-21,1645401600,1278156475.5572062,1278147731.636095,480178.2657452209,20385838879530020901,1563438046162708357428051241365555,197811,2022-02-21,82047957257.66667
293,2022-02-22,1645488000,909096204.0999748,909052077.899175,352060.26901832904,24450300144566448723,1542313422716743298605178372950883,197539,2022-02-22,85638086849.0
294,2022-02-23,1645574400,824158433.6400489,824211460.676233,308196.27750983293,22002965304896342882,1559550726242730873107841381795821,197761,2022-02-23,179983507634.0
295,2022-02-24,1645660800,1752681691.5635564,1752336720.576492,714744.0501016104,19405776853925768744,1554481856538900463869471469952169,197696,2022-02-24,141224936018.1
296,2022-02-25,1645747200,1160609581.118686,1160649396.0706,433463.7239628707,20262581071830971496,1505655080605998934185286378424694,197057,2022-02-25,31851771723.5
297,2022-02-26,1645833600,590941359.4575456,590964408.46421,211700.0906383785,25426900446183315580,1502428914998355784811672541529653,197015,2022-02-26,41609775262.0
298,2022-02-27,1645920000,1052790095.6143664,1052591040.070845,389443.2087782201,24637280114945022966,1549048768387630698233787996207990,197626,2022-02-27,34797417256.0
299,2022-02-28,1646006400,1094220556.507416,1094401979.90606,401854.0084337945,22683476995316365175,1465423114232820607892908301476163,196516,2022-02-28,
300,2022-03-01,1646092800,1007460499.0509343,1007559541.605523,341627.6319343588,25108173469085353715,1452613477012663848464757169324032,196340,2022-03-01,44425823517.333336
301,2022-03-02,1646179200,1038364907.4254731,1038141795.457335,349332.4472078902,24419373218530551386,1458935928721845710840300792029193,196427,2022-03-02,29924185083.0
302,2022-03-03,1646265600,659783990.8864502,659731838.395815,229724.3856723807,23423473606231418783,1488489715932467197808022180504011,196828,2022-03-03,52055474205.0
303,2022-03-04,1646352000,927547746.3715981,927374347.556534,344358.52912866697,24065945436591136740,1547524724507722125771108481544398,197606,2022-03-04,42886654195.0
304,2022-03-05,1646438400,379861550.9564152,379917237.838986,143817.92459643478,24753939293908394794,1534969896782375446020430050860568,197443,2022-03-05,
305,2022-03-06,1646524800,480656188.88424426,480563233.73785,183431.68404802983,23834803434438631472,1569000019933129369192807502899923,197882,2022-03-06,34908210188.75
306,2022-03-07,1646611200,731413291.4016898,731331767.99868,287708.88313375955,20239641939753276726,1586428752769061163384398993613941,198103,2022-03-07,31375127939.5
307,2022-03-08,1646697600,836170521.9786189,836197564.77975,326462.2318069005,23067753277689453459,1561028771462679779280099214581597,197780,2022-03-08,39603183342.0
308,2022-03-09,1646784000,640663702.5560613,640733029.889005,236372.6915976691,21954087723306197430,1516780388614741102795924853346352,197205,2022-03-09,45214522637.0
309,2022-03-10,1646870400,584497498.1884375,584429709.648542,223617.03981351736,23960311372275258801,1551264621368058626502919550647983,197654,2022-03-10,52957708737.0
310,2022-03-11,1646956800,600739745.6243948,600693327.653239,232397.98195427685,24135111484028439453,1566362501782098002822170300516008,197848,2022-03-11,25000000000.0
311,2022-03-12,1647043200,270321101.52140033,270324417.483607,104592.765441533,29176970376171759452,1563497761449846317935298128881008,197811,2022-03-12,18229859673.0
312,2022-03-13,1647129600,435344952.29613906,435235607.7295,170112.61487973426,21726307477511905117,1579218038917484620564550655000000,198012,2022-03-13,
313,2022-03-14,1647216000,535375628.6487843,535382273.634832,208912.35258267284,35051622343104364541,1556447461322960219857671568190975,197721,2022-03-14,47536520335.75
314,2022-03-15,1647302400,497009735.8362241,497059172.324421,192823.59311901013,24008008410407852003,1547926884964624714222960810399062,197611,2022-03-15,37071704324.0
315,2022-03-16,1647388800,814704875.4944415,814780149.160509,302686.2902568378,20720847310705871137,1503657109057481029090224895714068,197031,2022-03-16,40848458167.25
316,2022-03-17,1647475200,527440038.3699089,527496821.502564,189001.72135518648,24060743855813539301,1493336419492254843876796130931826,196893,2022-03-17,49503611258.0
317,2022-03-18,1647561600,662006983.2032348,662128045.084459,231340.5773639089,36757458914368167036,1460607235344432951521601865152568,196450,2022-03-18,224780696714.2
318,2022-03-19,1647648000,467332570.9884308,467289145.559904,158262.12867286746,34225881897317326081,1457925632576446381423763478513744,196413,2022-03-19,
319,2022-03-20,1647734400,540419643.7707171,540338027.186008,187062.7448592928,36341870277234844761,1481165406606631767569142153989856,196729,2022-03-20,
320,2022-03-21,1647820800,568496729.5994594,568542052.928027,196105.73124650426,31029875491275846053,1472830145546241200940660358531048,196617,2022-03-21,233795926844.4
321,2022-03-22,1647907200,647406555.6335942,647486806.235398,216466.2464388757,20253949778498629172,1453506177419433937410273486564264,196352,2022-03-22,37875411325.5
322,2022-03-23,1647993600,557255525.060788,557467312.78159,187596.0657700611,14719235138409476096,1436613836220647656490230726598217,196119,2022-03-23,
323,2022-03-24,1648080000,781544030.2055395,782436422.335254,255054.280959692,24730429649163524694,1420382639291222627479096601370527,195891,2022-03-24,90237917904.0
324,2022-03-25,1648166400,749069300.6889626,748930448.639277,239510.96150518648,43449627881621416005,1422106979582142244106344847980024,195916,2022-03-25,50125781627.0
325,2022-03-26,1648252800,391444427.25973797,391544150.19287,125359.89754146467,40270339903640940983,1412214854279841968206625358351025,195776,2022-03-26,24151525404.0
326,2022-03-27,1648339200,464778451.039135,464851342.323405,145299.71541874716,14722500790780416929,1380356500576139082865286235338654,195320,2022-03-27,31632459271.4
327,2022-03-28,1648425600,705561459.9244909,705899864.473373,210047.85773960166,24608823255901136638,1372226753406405697141433143827158,195202,2022-03-28,71502280479.77777
328,2022-03-29,1648512000,786787803.7226665,786774824.18524,230904.44715733992,39982228464002789978,1358375437397959612926232414009858,194999,2022-03-29,37961260183.28571
329,2022-03-30,1648598400,740441751.3121145,740476772.01857,218575.74192871188,45439429580291393860,1361791287104929139965275444719741,195049,2022-03-30,68423263170.0
330,2022-03-31,1648684800,745254035.1169901,745285855.413958,221962.0955652173,22884406386625334943,1383154096075383292207118211877989,195360,2022-03-31,54776532449.0
331,2022-04-01,1648771200,726343361.9503231,726261859.890477,216701.81121918838,23954986971140948930,1348083560800790492160657873513191,194846,2022-04-01,52187122743.666664
332,2022-04-02,1648857600,708289271.5627967,708234775.448487,203739.4284834108,36168272402195172141,1349905468924297840800771129290189,194874,2022-04-02,86358679472.5
333,2022-04-03,1648944000,511535084.6541155,511576845.569639,146387.9466093789,28665432026616549109,1335039785879303918792374301557020,194652,2022-04-03,50526950821.0
334,2022-04-04,1649030400,748993269.2009085,749041884.543406,215464.26726042788,28977136091926750714,1335423134973119558933773119247694,194658,2022-04-04,76558207431.0
335,2022-04-05,1649116800,761878349.5053291,761751383.836455,219134.12533151556,35507386487454606002,1357510688270341095675426468630313,194986,2022-04-05,59967005195.666664
336,2022-04-06,1649203200,1149108627.9724696,1149080619.335829,351371.8587062217,26392013178091503834,1407804483290171514687432956522739,195713,2022-04-06,102771617839.66667
337,2022-04-07,1649289600,810552745.5390381,810561098.980875,252589.47727515007,34347803196480971812,1394161715966064096119099705072146,195519,2022-04-07,
338,2022-04-08,1649376000,897377264.4035556,897197700.725481,276073.9610374609,30193839211946127300,1401988744542130028851050040853111,195631,2022-04-08,64004815242.5
339,2022-04-09,1649462400,472795059.5101857,473051200.035104,146806.55836338305,38277535804703119593,1387811748794852794887551925614956,195427,2022-04-09,
340,2022-04-10,1649548800,391228798.56356657,391205810.512959,120111.16280499176,28074014892414559849,1400370908305921581308740929620391,195608,2022-04-10,41195893137.0
341,2022-04-11,1649635200,1339736713.138202,1339534145.94746,437769.1177453222,20873008396599411317,1451742445182323204888476801362290,196328,2022-04-11,120092357812.16667
342,2022-04-12,1649721600,1056048642.7517978,1055744160.878637,349745.20962657145,31914330518719583878,1439275322809310514362315701884787,196156,2022-04-12,55000000000.0
343,2022-04-13,1649808000,677929041.8672929,678054139.000055,221343.4317118469,31570745578784282110,1418970083779071412415760183473217,195871,2022-04-13,63937518303.0
344,2022-04-14,1649894400,600717712.9061536,600581682.249383,196298.59727694927,39554779028600325274,1441752832418995676656778054367718,196190,2022-04-14,57012648738.0
345,2022-04-15,1649980800,409653563.87121624,409617263.570145,135333.4233313904,30270471425909599691,1436332947788779612019321788534691,196115,2022-04-15,26665231389.0
346,2022-04-16,1650067200,185275488.4033439,185336734.138597,60996.20825563358,21549107343269483314,1432052850603083349350459182557215,196055,2022-04-16,21941272351.0
347,2022-04-17,1650153600,459984467.0120578,460787430.229415,150453.96620504372,13981828369225456686,1448764031220599776265148927330602,196287,2022-04-17,
348,2022-04-18,1650240000,594196474.8633866,594620853.275532,200691.96043801025,20584726240112116627,1432799353019285856099357414242773,196065,2022-04-18,29990879940.0
349,2022-04-19,1650326400,412102997.03578204,412114953.346494,133888.41889055335,25456938804137566770,1422982193097050077207786993432079,195928,2022-04-19,39634129785.666664
350,2022-04-20,1650412800,502811530.90589756,502552357.51957,162728.25943868372,29305651881012541322,1427715697573250397380384086055543,195994,2022-04-20,44861906104.5
351,2022-04-21,1650499200,557093585.15531,557056834.296558,180948.14889493858,16363268227803654606,1449844632544383148839752749249754,196302,2022-04-21,68687575843.0
352,2022-04-22,1650585600,489351931.34766585,489330489.704328,164099.80358485295,18086675172170442983,1455307249571007449131031049428799,196377,2022-04-22,67470983357.0
353,2022-04-23,1650672000,207390712.830929,207389866.166556,70174.741910491,17164927396043595391,1462327162203773632097323552675417,196473,2022-04-23,39754631507.0
354,2022-04-24,1650758400,274783644.5992145,274527942.43947,93495.55270784252,26456142207158778250,1465962273527631928590228140734938,196523,2022-04-24,
355,2022-04-25,1650844800,677821667.7274375,677164722.687915,234866.20320512092,19709269246634367218,1445486512998263339237124562604857,196242,2022-04-25,41019341931.0
356,2022-04-26,1650931200,660164592.4408299,659378659.187388,226897.68539823557,12735586361667182390,1495231561084093709443554778431884,196919,2022-04-26,37707425955.666664
357,2022-04-27,1651017600,559845168.2324629,559873969.110786,195411.35803534248,23501703817125870728,1474315757320214112254110888201187,196637,2022-04-27,45597215040.5
358,2022-04-28,1651104000,696617626.1295133,696681914.041122,238829.21160809812,30229440197103877511,1461329231258049482499950654584344,196460,2022-04-28,48169561026.333336
359,2022-04-29,1651190400,612577457.3255568,612113823.373446,214361.6536202459,17807194459431035981,1493207470797899933780814892950153,196891,2022-04-29,70486346233.66667
360,2022-04-30,1651276800,624298853.1663712,624075510.526817,222998.33341238918,25075411427207594315,1517530803264731206768366890207511,197215,2022-04-30,59363148701.25
361,2022-05-01,1651363200,623466833.66213,623389347.993276,224251.33894413363,24124671171567946967,1490601070143381841866741002398711,196857,2022-05-01,368057759017.0
362,2022-05-02,1651449600,711938149.4175309,712118700.936032,251865.459745981,37025004370291914162,1482424116672194880154489493777131,196746,2022-05-02,
363,2022-05-03,1651536000,781244384.2936157,780890068.518087,277035.7468136346,48975016959223149190,1502140096089946092043190532505663,197011,2022-05-03,59868776368.6
364,2022-05-04,1651622400,874790785.9398197,875360032.385976,304382.733631894,34751504591997523074,1461136192666797965714110699106517,196457,2022-05-04,60539070664.0
365,2022-05-05,1651708800,940318238.5857522,940173088.083423,336580.6544630932,27855950680750384942,1511239131468631057765852101629115,197132,2022-05-05,74607772189.33333
366,2022-05-06,1651795200,1053082036.8260677,1053013447.910357,391287.85833759,24543985296195113187,1526580055896627036302786901684846,197334,2022-05-06,43290006208.8
367,2022-05-07,1651881600,485178688.7604626,484896642.837506,182322.6121051563,23191032458685190652,1543681700891269576492044493307226,197556,2022-05-07,296914975172.0
368,2022-05-08,1651968000,839861841.3308431,839713588.657896,329787.1831040691,17099776735415002924,1578265149422531950961664984562024,197999,2022-05-08,17795867769.0
369,2022-05-09,1652054400,1429476509.576669,1428570649.292242,605592.0436274096,7191874564368447231,1678064181383002560512339360864745,199226,2022-05-09,55834183944.0
370,2022-05-10,1652140800,1399373114.0100791,1399752325.195017,593756.0515453685,13204945412292919111,1637128112548638408082970633278732,198732,2022-05-10,44467166445.333336
371,2022-05-11,1652227200,1933541490.8054209,1932845334.185241,862196.6110914916,6702303857622365053,1738672281337926083426823401329248,199936,2022-05-11,169836492774.0
372,2022-05-12,1652313600,1801962736.7167122,1801732521.007106,937252.2870100144,8701829172788907223,1793035871577600336117600570776151,200551,2022-05-12,283220385520.0
373,2022-05-13,1652400000,1008967466.2958657,1009234319.494887,487923.32861970627,9542248847163982037,1768869691480557750722523136262144,200280,2022-05-13,82966721883.0
374,2022-05-14,1652486400,601549551.447371,601375706.948865,299352.23094096757,13297347717053994313,1748549991861243574042960054159875,200049,2022-05-14,28741475715.333332
375,2022-05-15,1652572800,459642241.5847393,459658311.960357,221950.91499990353,12152678928239440337,1711853913727463723027322943000000,199625,2022-05-15,46354725096.0
376,2022-05-16,1652659200,933912329.6058376,933121256.101758,460793.6854171733,15199333842660768492,1763065144201008783228291869922140,200214,2022-05-16,24077664374.5
377,2022-05-17,1652745600,492925062.0385249,493003508.121345,238907.28710338814,15369837723174217120,1733571135542599222358942316511685,199877,2022-05-17,39535695206.25
378,2022-05-18,1652832000,735942184.5407447,736010543.875231,369882.66716493975,11649766704926635560,1812138855951555030611091413000000,200763,2022-05-18,20972846617.0
379,2022-05-19,1652918400,807599748.9060564,808097458.477149,410872.1476990762,14945367140329116028,1764306946377991062784030180112450,200228,2022-05-19,20641147090.0
380,2022-05-20,1653004800,681778593.8091736,681622941.939302,343721.52199884696,23978976148639411869,1791053865006537711788587084259550,200529,2022-05-20,33630718453.25
381,2022-05-21,1653091200,304065925.56998605,304078027.192536,154522.77651606256,32478414360967729808,1783495030460096246500061696108916,200445,2022-05-21,12707328763.0
382,2022-05-22,1653177600,367406563.36359274,367302095.510058,182991.98572900766,16475448823355197865,1753890018746250148190612917096327,200110,2022-05-22,30219241864.0
383,2022-05-23,1653264000,714041350.8046564,714079735.542768,350068.50014860113,22409769834862940422,1784255710833534697933372829442096,200453,2022-05-23,29963016268.666668
384,2022-05-24,1653350400,487638223.903072,487687249.663715,248585.2425124704,38268892888831692872,1781659501154436756673539516223842,200424,2022-05-24,40638092544.666664
385,2022-05-25,1653436800,659154054.9497544,659103622.7322,334999.7976950031,33577711117341118218,1798871933930757808795292309067317,200616,2022-05-25,666379416207.0
386,2022-05-26,1653523200,1190397424.353644,1189533686.399448,641220.7407607946,9443284388574325812,1871988168010560516662606975697830,201413,2022-05-26,59843608329.666664
387,2022-05-27,1653609600,904399821.9588574,904215831.400115,514117.0754607927,12128851364926145521,1908423751690844730302584170405753,201799,2022-05-27,35024983705.333336
388,2022-05-28,1653696000,561034881.7307503,561292724.808531,317385.7027161969,19039177141306932361,1871996125066451183667402351259292,201413,2022-05-28,25897109027.0
389,2022-05-29,1653782400,292940336.8745666,292944664.676362,163187.59181847103,25224572913947480977,1861762779734398546455596251531787,201304,2022-05-29,24259799080.0
390,2022-05-30,1653868800,686262569.5141988,686256879.465227,358585.14601557946,16095766385137393816,1772972635906226582162575040540934,200326,2022-05-30,39714023299.0
391,2022-05-31,1653955200,587779997.83776,587800084.076666,298754.3038257015,22804972926918533158,1799387440424068928066170010568132,200622,2022-05-31,
392,2022-06-01,1654041600,651872552.5983909,651391155.362599,347228.3135921105,14490089433570798307,1859127059041655299755051913038868,201275,2022-06-01,69709533681.66667
393,2022-06-02,1654128000,628498016.6257463,628504076.272804,345653.3111931652,28928017623302689208,1850751787867053387909701889501224,201185,2022-06-02,43209763038.333336
394,2022-06-03,1654214400,458883842.8956449,458552227.544591,258263.07214053962,21251785520504331814,1881346710757864143443171393549476,201513,2022-06-03,63143362813.0
395,2022-06-04,1654300800,330527956.8049584,330598663.411291,186064.16981077238,16871394127780106748,1866005139507187404308717806166513,201349,2022-06-04,30819567228.0
396,2022-06-05,1654387200,343181927.82962114,343562728.836777,190284.74377321466,27139105841898082436,1865132627200976289192769067587984,201340,2022-06-05,
397,2022-06-06,1654473600,516406538.733005,516514592.480668,275724.33364293515,35990704820820982576,1838196872570101133319181880472854,201049,2022-06-06,55000000000.0
398,2022-06-07,1654560000,737918560.6101946,737778520.924345,413067.6309905592,21227218951061811311,1860884239029947773079253308504512,201294,2022-06-07,34937388646.333336
399,2022-06-08,1654646400,605747410.4558957,605744640.988893,335650.47722931835,18977895315711193310,1871712066052064128519506900814198,201410,2022-06-08,70221831378.57143
400,2022-06-09,1654732800,332753917.9673924,332752423.144185,185104.42655659717,19927294952805654561,1873863064796551022007020693874905,201433,2022-06-09,
401,2022-06-10,1654819200,660437527.4727519,660376618.713001,383955.19076818024,13260474311463034310,1943753374992213142396748702000000,202166,2022-06-10,55720874849.0
402,2022-06-11,1654905600,690650541.7670802,690480244.35249,441232.98102772975,11592294270253417224,2025674326388365378309011659185593,202991,2022-06-11,48810791318.0
403,2022-06-12,1654992000,843934348.2985802,843706910.893114,572930.4679419249,12999457609859636834,2092475629824255160690525029643574,203640,2022-06-12,309939501503.75
404,2022-06-13,1655078400,1652711205.448804,1653942751.572092,1302939.302252337,5963506703436210769,2278877857600044366713297539815359,205347,2022-06-13,78108103099.33333
405,2022-06-14,1655164800,1193527656.0717087,1192584976.932512,1009454.0203146623,9753642754052475847,2281792572562999114258060564978542,205373,2022-06-14,95803921167.625
406,2022-06-15,1655251200,1352247458.6805503,1351952318.865308,1190486.0443976892,9811229912393128310,2253194709024857649384356062608063,205120,2022-06-15,79229789978.16667
407,2022-06-16,1655337600,700169679.4806285,699894137.460483,611884.7989596672,7677947593382198126,2426631583205570293381696304350793,206603,2022-06-16,327400144806.4286
408,2022-06-17,1655424000,476126881.4182202,476127500.375797,439209.78693291603,8750514671564673286,2404740427695374491313914499095019,206422,2022-06-17,32875932860.0
409,2022-06-18,1655510400,745234781.2083929,744843346.154101,761265.8085287359,3696611893128754915,2512822262221285521845667783631312,207302,2022-06-18,43300974488.333336
410,2022-06-19,1655596800,541430000.122867,541571583.297481,520952.90005839913,5141349787895409945,2359739002013803795008845031002982,206044,2022-06-19,414998443258.4
411,2022-06-20,1655683200,499154498.9579084,499294345.901698,450150.47159494297,6044409889898904070,2359813910151699447364975695229946,206045,2022-06-20,37778216254.0
412,2022-06-21,1655769600,392099841.7922818,391997380.76904,342455.9730941454,8011617035808154467,2362968594124009335313856772000000,206072,2022-06-21,38695491373.0
413,2022-06-22,1655856000,402659518.56132156,402555189.876621,371565.60446902225,6381487626506866116,2444511881374480531209262685729543,206750,2022-06-22,40014628425.0
414,2022-06-23,1655942400,373293497.81910115,373518763.800822,336504.7426299203,7456927840038529476,2343234816560687327715951803227757,205904,2022-06-23,578024488621.5
415,2022-06-24,1656028800,424037011.3675482,424364685.77687,355425.1716919872,9121899154155522099,2265372131254614806904272325040316,205228,2022-06-24,46528271803.666664
416,2022-06-25,1656115200,304814593.9228979,304820378.922165,250167.2256816004,7946467513407355507,2248542942749916823385824020890217,205079,2022-06-25,49069181149.0
417,2022-06-26,1656201600,291815946.258658,291890193.266746,236782.53917485802,7204714438083973356,2289716968858539493353813707917024,205442,2022-06-26,
418,2022-06-27,1656288000,264270600.41243723,264300460.439331,219287.11801937787,8146967951206658920,2295662409794090705763551305321733,205494,2022-06-27,19377473995.5
419,2022-06-28,1656374400,359837103.8600301,359746110.440201,303500.484682121,7292224438460299168,2343798987509931182244991995032603,205909,2022-06-28,54765863028.333336
420,2022-06-29,1656460800,476002364.15896916,476190149.431239,426439.46658850985,11827012848205862083,2390214283571536096626065402911539,206301,2022-06-29,41642239171.333336
421,2022-06-30,1656547200,554607150.93992,554568608.093038,533112.4207614675,14171215331171229920,2421248731681390461040011341000000,206559,2022-06-30,37968858734.0
422,2022-07-01,1656633600,695957154.7711439,696148596.693946,652955.5862713109,15855039387362336572,2435823302846027861921792522824528,206679,2022-07-01,11040332558.0
423,2022-07-02,1656720000,283779130.18234015,283785662.001461,269664.9014984986,13330029475281987526,2427424050572693015769811512091944,206610,2022-07-02,21670575311.2
424,2022-07-03,1656806400,257439935.35003063,257535827.656197,241819.65635949123,12230964584399892240,2418335031702996518032417747935440,206535,2022-07-03,33561533464.0
425,2022-07-04,1656892800,374953911.2766751,375041334.616093,338605.9337994747,13358704221862506099,2337027215907785434499521645760486,205851,2022-07-04,22735102917.5
426,2022-07-05,1656979200,551345993.5774094,551456483.036423,488666.9244276116,14902612573237451518,2354786111889076321832827576294810,206002,2022-07-05,17386904893.0
427,2022-07-06,1657065600,591801754.3805962,591810824.294374,518084.4765499425,10228540939294216278,2301397193882874365566194418939117,205544,2022-07-06,1317099602514.2
428,2022-07-07,1657152000,457953170.1415249,457987547.278787,380465.27448275953,10889804973312638653,2252358791060586949478175608301121,205113,2022-07-07,14460227559.0
429,2022-07-08,1657238400,679615921.1130567,679568655.637275,552380.7469355382,28806078547109216619,2273284481089196278836090464598524,205298,2022-07-08,18542770424.0
430,2022-07-09,1657324800,345375881.02607024,345319295.975715,283892.69323893276,29870314811707623895,2271404483963519370636338492072124,205281,2022-07-09,46610378506.5
431,2022-07-10,1657411200,290416683.1204562,290368286.812414,245883.44181209774,9669499439729517723,2319489928833773690511736936522273,205700,2022-07-10,8981396240.0
432,2022-07-11,1657497600,449466839.620015,449353226.794839,395341.83921509737,10311807983836964760,2393597190317739268128311529289378,206329,2022-07-11,37291622086.0
433,2022-07-12,1657584000,411665023.38999295,411646808.496976,384614.4358848405,8285579554902567131,2459709753535304972741672817398189,206874,2022-07-12,27141966168.666668
434,2022-07-13,1657670400,570568840.7082975,570659718.541273,535489.4170060576,10725278687165878525,2373380279176904047946336410147369,206160,2022-07-13,40053308510.0
435,2022-07-14,1657756800,454708640.63965523,454690818.636621,403166.87011118,16590868907804802510,2294413831274662451727715866196744,205483,2022-07-14,119257364134.5
436,2022-07-15,1657843200,703180112.1790411,703353869.28443,573728.2558719253,19317648101171819485,2258272042147423417006569017742965,205165,2022-07-15,29319745196.2
437,2022-07-16,1657929600,547026767.710258,547108791.776827,426380.6845546354,13331968951117875982,2151304244504797590010049891535115,204195,2022-07-16,14490417931.0
438,2022-07-17,1658016000,640311991.7107008,640297038.821777,473076.87524778594,17831588819150803717,2166290406498397312207109913558403,204334,2022-07-17,35209886617.0
439,2022-07-18,1658102400,868723154.8488778,868816864.725961,594138.2807700936,7400544360169144662,1991900207453669372573497315373659,202655,2022-07-18,37649163177.333336
440,2022-07-19,1658188800,1001980593.9288144,1001997947.044504,648526.3789597732,12953863543224210967,2016125610459305531910114601456442,202897,2022-07-19,24352791001.75
441,2022-07-20,1658275200,848599378.9994198,848497887.226303,545402.9571305198,12247179485263185202,2031327981497421939664410384214705,203047,2022-07-20,26983569582.0
442,2022-07-21,1658361600,713933250.1466222,713958830.010507,469802.704336042,10119299868495934082,1996185464591430221894348623773098,202698,2022-07-21,34135409590.0
443,2022-07-22,1658448000,582179336.4285153,581848226.24212,368349.42085226823,15958834940958945117,2022295609211747496931675699552782,202958,2022-07-22,19056743685.75
444,2022-07-23,1658534400,528498376.95838374,528540073.84199,343177.82466080575,15740055913789119309,2012606420569969940163657445721805,202862,2022-07-23,7441208598.75
445,2022-07-24,1658620800,507040463.91903025,507112121.075099,316985.1813355498,10629195731353638992,1982215044051331138805522758000000,202558,2022-07-24,14018569675.8
446,2022-07-25,1658707200,700707195.9059125,700504922.342376,461287.48973963445,9504412727343035442,2089241414393209669864487271983131,203609,2022-07-25,21332608637.857143
447,2022-07-26,1658793600,570782377.6111687,570642663.784278,407396.2619326757,11942381900971820241,2081098596238027730757300898000000,203531,2022-07-26,27664757143.2
448,2022-07-27,1658880000,806330479.4856002,806710932.911227,531622.3133906976,8896599572733014916,1958302219899919515705193588794680,202315,2022-07-27,49104078045.125
449,2022-07-28,1658966400,900112904.5632712,899943970.969262,538785.5528988893,13364633371418653849,1907339029048026636903968072004351,201787,2022-07-28,34748705061.875
450,2022-07-29,1659052800,769348353.9224805,769359804.118248,449163.4249346956,13988986067129699768,1909631266631346674039243059209957,201811,2022-07-29,17641576542.0
451,2022-07-30,1659139200,472904574.89121747,472896062.353247,276509.0652330093,15302954217754847923,1923532135491595031293558530989368,201956,2022-07-30,8499671518.125
452,2022-07-31,1659225600,434513842.2464585,434562444.98482,254792.99153928852,13106271819409361580,1933081350016708805867401568801282,202055,2022-07-31,10087478173.0
453,2022-08-01,1659312000,565380419.695472,565292228.71228,341379.9084441513,13580841122811141262,1961492880768803283500626115000000,202347,2022-08-01,14101793160.666666
454,2022-08-02,1659398400,822906494.1308314,823249551.764974,508354.35823818843,15151683645323766228,1962226538564013061562949503676123,202355,2022-08-02,16380751759.6
455,2022-08-03,1659484800,557234071.5931263,556844774.231628,340688.1090338645,18279570746873435319,1970145430143418913447452499485900,202435,2022-08-03,
456,2022-08-04,1659571200,544615314.4306058,545001352.909171,335913.6024116695,19477835317310840695,1976277549372632429057455669160977,202497,2022-08-04,13000000000.0
457,2022-08-05,1659657600,577958610.1876369,578131461.367915,344259.19899715844,11615220360566540727,1901002314671675849362385180007574,201721,2022-08-05,88485299687.75
458,2022-08-06,1659744000,307220954.95388055,307199148.788807,178817.60801553717,17997659649251357440,1926958493045640538203360286033347,201992,2022-08-06,
459,2022-08-07,1659830400,328600205.3926618,328696035.512541,193538.85756167985,22508923617334667651,1921521470176221503831010218865616,201936,2022-08-07,30026601083.0
460,2022-08-08,1659916800,605243158.9660504,605905941.110928,342366.5138227573,18065553238003985476,1879046532711305574801396592500786,201488,2022-08-08,20659341580.5
461,2022-08-09,1660003200,571767632.0542889,571827403.900153,332806.8128232254,19863513396434946228,1919318324407499698743081340262367,201913,2022-08-09,60685602702.666664
462,2022-08-10,1660089600,734105583.2512928,734141939.37278,412794.3030033234,11634391931154658418,1840217638871847477208050899095049,201071,2022-08-10,53495038671.0
463,2022-08-11,1660176000,738074391.0737944,738719049.716327,389220.3189772543,18320632351266142623,1826258023319849925433885776760212,200919,2022-08-11,18995086254.166668
464,2022-08-12,1660262400,535699102.4044895,535815397.744306,282134.62726869836,14373971074579199650,1789524027267736310424394309389989,200512,2022-08-12,13326105253.0
465,2022-08-13,1660348800,507529149.90531904,507595347.964265,255580.99653882592,27150384911992749744,1778658508072323487192113141187157,200390,2022-08-13,35433646217.5
466,2022-08-14,1660435200,464120735.0515625,464142197.128632,235583.6759089215,19156723593145841457,1800858394367208519146335508232164,200638,2022-08-14,11847489364.833334
